post_id,upload_date,video_duration_min,avg_view_duration_sec,avg_view_percentage,subscribers_gained,traffic_source,ctr_percentage,impressions,likes,comments,shares,total_watch_time_hours,content_category
YT0024708,2025-07-26 08:32:24.541512,22.3,888,66.37,590,Notifications,18.43,1734165,41501,4773,508,427760.7,Comedy
YT0024709,2025-09-07 08:32:24.541512,59.35,2763,77.59,274,Browse,26.6,1106290,87249,3060,2508,849077.58,Reacts
YT0024710,2024-11-26 08:32:24.541512,6.88,259,62.74,467,Playlist,26.15,1352093,39367,6076,188,97275.58,Comedy
YT0024711,2025-08-20 08:32:24.541512,57.07,2409,70.35,58,Browse,20.65,1441947,50857,5701,2334,964902.87,News
YT0024712,2024-12-31 08:32:24.541512,47.73,1264,44.14,362,Suggested,12.16,338006,39765,2059,2283,118677.66,Gaming
YT0024713,2025-04-20 08:32:24.541512,57.38,1111,32.27,179,Notifications,26.96,1553001,17810,3589,389,479273.36,Sports
YT0024714,2025-04-28 08:32:24.541512,21.84,936,71.43,618,Browse,23.7,968381,73488,4415,2923,251779.06,Music
YT0024715,2024-12-02 08:32:24.541512,40.88,317,12.92,206,Shorts Feed,20.91,1835573,60146,7840,1924,161632.4,Comedy
YT0024716,2024-12-12 08:32:24.541512,9.82,245,41.58,521,Notifications,23.41,1073247,72703,4411,1698,73040.42,Education
YT0024717,2025-03-04 08:32:24.541512,39.17,1503,63.95,235,Suggested,7.64,1201441,54066,6029,1853,501601.62,Music
YT0024718,2025-01-13 08:32:24.541512,40.3,2223,91.94,197,Browse,4.03,1701528,47066,4549,762,1050693.54,News
YT0024719,2024-12-27 08:32:24.541512,41.82,1439,57.35,398,Browse,21.2,1734819,32192,3021,2661,693445.71,Music
YT0024720,2025-08-24 08:32:24.541512,49.18,2660,90.15,121,Playlist,10.92,568922,59238,5265,2706,420370.14,Sports
YT0024721,2025-09-02 08:32:24.541512,2.02,90,74.26,407,Shorts Feed,27.52,1619366,40244,7255,2122,40484.15,Sports
YT0024722,2025-11-11 08:32:24.541512,53.6,155,4.82,697,Channel Page,6.01,1805860,9282,3626,2013,77752.31,Sports
YT0024723,2025-06-01 08:32:24.541512,13.44,43,5.33,673,Channel Page,16.56,463918,36937,3625,1098,5541.24,Gaming
YT0024724,2025-03-01 08:32:24.541512,11.72,688,97.84,472,External,3.19,502789,35267,2252,1676,96088.56,Education
YT0024725,2025-06-12 08:32:24.541512,12.75,499,65.23,414,Browse,29.42,535764,76894,7579,1397,74262.84,Gaming
YT0024726,2025-07-04 08:32:24.541512,7.48,138,30.75,331,Search,3.66,129155,51462,4199,648,4950.94,Sports
YT0024727,2025-07-03 08:32:24.541512,11.48,379,55.02,382,Browse,3.82,1311396,77404,4415,2647,138060.86,News
YT0024728,2025-04-04 08:32:24.541512,20.11,128,10.61,380,Browse,10.79,971557,46942,2850,660,34544.25,Sports
YT0024729,2024-11-23 08:32:24.541512,27.47,718,43.56,343,External,28.98,648936,51528,5478,2934,129426.68,Gaming
YT0024730,2025-10-18 08:32:24.541512,48.88,455,15.51,406,Channel Page,6.4,262727,55229,5062,1291,33205.77,Music
YT0024731,2024-11-29 08:32:24.541512,33.83,1449,71.39,162,Notifications,14.02,1848371,94099,4496,2249,743969.33,Music
YT0024732,2025-01-21 08:32:24.541512,10.24,290,47.2,446,Search,9.55,652882,31069,1871,1412,52593.27,Sports
YT0024733,2025-03-07 08:32:24.541512,7.58,245,53.87,273,Channel Page,12.56,753991,17667,1343,202,51313.28,Vlog
YT0024734,2025-06-19 08:32:24.541512,55.6,1669,50.03,64,Suggested,2.11,1693637,86043,1832,189,785188.93,Music
YT0024735,2024-11-28 08:32:24.541512,13.33,219,27.38,297,Playlist,3.71,1979061,95013,2383,1352,120392.88,Tech
YT0024736,2024-12-21 08:32:24.541512,7.61,398,87.17,228,Channel Page,29.4,806464,41499,5264,123,89159.08,Tech
YT0024737,2025-04-24 08:32:24.541512,34.27,409,19.89,621,Suggested,28.17,1309165,95760,2410,1359,148735.69,Education
YT0024738,2024-12-13 08:32:24.541512,27.93,702,41.89,201,Suggested,3.45,304192,7169,1466,1365,59317.44,Tech
YT0024739,2025-02-02 08:32:24.541512,41.24,412,16.65,83,Shorts Feed,14.46,1581826,63530,472,2928,181031.2,Music
YT0024740,2025-11-07 08:32:24.541512,15.88,276,28.97,334,Browse,26.93,1820212,24363,6674,1353,139549.59,Education
YT0024741,2025-08-31 08:32:24.541512,24.55,921,62.53,127,Channel Page,28.24,500022,87071,2999,2587,127922.3,Comedy
YT0024742,2025-01-17 08:32:24.541512,20.32,423,34.69,246,Browse,8.14,562583,70981,1846,2377,66103.5,Vlog
YT0024743,2025-08-29 08:32:24.541512,47.44,573,20.13,496,External,21.34,1548024,98195,794,2350,246393.82,Reacts
YT0024744,2025-10-15 08:32:24.541512,5.7,128,37.43,399,External,13.57,1857042,35282,7689,1012,66028.16,Education
YT0024745,2025-02-03 08:32:24.541512,2.93,41,23.32,70,Notifications,26.96,669263,90244,4054,108,7622.16,Music
YT0024746,2025-03-17 08:32:24.541512,42.98,1589,61.62,291,External,0.75,731560,42131,4416,1190,322902.46,Music
YT0024747,2024-12-12 08:32:24.541512,47.44,1374,48.27,582,Browse,3.76,254662,78478,4033,2621,97196.0,Vlog
YT0024748,2025-03-31 08:32:24.541512,9.25,235,42.34,147,Shorts Feed,16.3,437673,39018,6981,659,28570.32,Vlog
YT0024749,2024-12-06 08:32:24.541512,8.42,325,64.33,54,Browse,21.04,1168658,41820,6647,2562,105503.85,Education
YT0024750,2025-09-08 08:32:24.541512,10.77,151,23.37,179,Playlist,24.35,1587256,17102,7835,1009,66576.57,Sports
YT0024751,2025-01-04 08:32:24.541512,40.18,1733,71.88,584,Suggested,10.3,1578148,22361,54,2051,759702.91,Vlog
YT0024752,2025-10-30 08:32:24.541512,27.61,199,12.01,285,Suggested,8.37,583478,33332,5416,1512,32253.37,Sports
YT0024753,2025-01-22 08:32:24.541512,24.49,764,51.99,302,Channel Page,29.74,1797277,27593,1222,1763,381422.12,Comedy
YT0024754,2025-07-23 08:32:24.541512,54.62,2379,72.59,224,Search,27.95,291761,32802,1912,904,192805.39,Music
YT0024755,2025-05-23 08:32:24.541512,46.03,374,13.54,388,Suggested,14.64,1996560,68592,7691,1280,207420.4,Education
YT0024756,2025-04-08 08:32:24.541512,51.33,2087,67.76,464,Shorts Feed,6.57,598672,10141,2430,1234,347063.46,Vlog
YT0024757,2025-03-21 08:32:24.541512,53.64,363,11.28,637,Browse,23.51,631628,73426,4414,1659,63689.16,Comedy
YT0024758,2025-10-25 08:32:24.541512,45.44,1784,65.43,117,Notifications,27.5,757727,51073,2290,2027,375495.82,Education
YT0024759,2025-10-06 08:32:24.541512,12.87,181,23.44,238,Browse,18.28,1072946,28186,7091,1981,53945.34,Reacts
YT0024760,2025-04-10 08:32:24.541512,20.67,247,19.92,130,Search,27.12,610149,523,610,1979,41863.0,Gaming
YT0024761,2024-12-04 08:32:24.541512,48.86,1782,60.79,191,Suggested,8.92,1896973,67191,3878,1886,939001.64,Sports
YT0024762,2025-08-02 08:32:24.541512,41.51,1873,75.2,479,Notifications,3.26,841319,12089,1157,1345,437719.58,Gaming
YT0024763,2024-12-20 08:32:24.541512,35.91,788,36.57,283,Playlist,29.9,312146,18431,416,843,68325.29,News
YT0024764,2025-10-05 08:32:24.541512,18.87,203,17.93,684,Suggested,7.89,1832467,39977,4110,163,103330.78,Comedy
YT0024765,2025-06-27 08:32:24.541512,14.25,689,80.58,694,Channel Page,3.65,1106478,16867,3452,1011,211767.6,Sports
YT0024766,2025-03-25 08:32:24.541512,19.13,87,7.58,70,Suggested,27.66,50296,39805,4860,702,1215.49,Comedy
YT0024767,2025-09-28 08:32:24.541512,4.95,53,17.85,303,Shorts Feed,14.66,1381409,84330,3184,1044,20337.41,Tech
YT0024768,2025-06-10 08:32:24.541512,38.11,275,12.03,651,External,25.97,1100780,58665,7698,2297,84087.36,Sports
YT0024769,2025-10-13 08:32:24.541512,7.35,52,11.79,447,Playlist,0.21,233353,71422,6136,246,3370.65,Music
YT0024770,2025-03-23 08:32:24.541512,17.1,925,90.16,523,External,0.6,1184164,76825,7800,845,304264.36,Comedy
YT0024771,2025-01-04 08:32:24.541512,53.11,2200,69.04,14,Shorts Feed,20.04,89153,89951,3477,2395,54482.39,Music
YT0024772,2025-02-09 08:32:24.541512,22.07,658,49.69,414,Shorts Feed,9.89,1546109,14074,7263,2367,282594.37,Tech
YT0024773,2025-05-02 08:32:24.541512,28.94,454,26.15,83,Playlist,24.45,709286,14254,1731,2374,89448.85,Vlog
YT0024774,2025-11-12 08:32:24.541512,39.85,1498,62.65,242,Search,29.99,233736,40973,7804,2837,97260.15,Comedy
YT0024775,2025-03-11 08:32:24.541512,55.21,149,4.5,683,Channel Page,22.64,1755076,20013,3939,1537,72640.65,Gaming
YT0024776,2025-10-05 08:32:24.541512,1.03,44,71.2,25,Browse,2.35,555631,49683,4470,1370,6791.05,Comedy
YT0024777,2025-02-04 08:32:24.541512,56.22,2658,78.8,678,External,7.24,348968,96192,7172,613,257654.71,Vlog
YT0024778,2025-05-04 08:32:24.541512,39.26,2354,99.93,448,Browse,12.72,1977621,96050,1572,1107,1293144.4,Education
YT0024779,2025-10-31 08:32:24.541512,26.05,117,7.49,544,Playlist,14.52,190401,22725,7734,561,6188.03,Gaming
YT0024780,2025-04-19 08:32:24.541512,39.81,982,41.11,343,Suggested,16.61,537916,45844,1531,1580,146731.53,Gaming
YT0024781,2025-07-24 08:32:24.541512,36.69,446,20.26,176,Suggested,28.73,1814339,71913,3429,2564,224776.44,Tech
YT0024782,2024-11-26 08:32:24.541512,50.34,1886,62.44,396,Shorts Feed,17.28,867072,62518,5540,891,454249.39,Gaming
YT0024783,2025-02-19 08:32:24.541512,55.37,3199,96.29,441,Search,23.16,1624138,13382,4585,2638,1443227.07,Reacts
YT0024784,2025-11-07 08:32:24.541512,1.92,6,5.21,333,External,15.99,648813,19786,682,679,1081.36,Music
YT0024785,2025-03-16 08:32:24.541512,42.19,1166,46.06,339,Search,24.42,1909844,71041,810,2603,618577.25,Sports
YT0024786,2025-07-01 08:32:24.541512,8.67,138,26.53,556,Shorts Feed,9.94,492598,94386,807,1481,18882.92,Reacts
YT0024787,2025-02-22 08:32:24.541512,18.74,397,35.31,504,Playlist,0.26,1492005,33653,3317,2313,164535.0,Education
YT0024788,2025-02-03 08:32:24.541512,47.15,1592,56.27,492,Suggested,4.33,15288,61354,6060,867,6760.69,Comedy
YT0024789,2025-04-11 08:32:24.541512,46.63,1349,48.22,545,Shorts Feed,16.51,847912,2373,7255,941,317731.47,News
YT0024790,2025-06-27 08:32:24.541512,48.09,126,4.37,631,Suggested,17.18,492738,6982,7995,1096,17245.83,News
YT0024791,2025-10-17 08:32:24.541512,30.31,1681,92.43,607,Playlist,15.39,1522064,36624,6276,2845,710719.33,Reacts
YT0024792,2025-01-12 08:32:24.541512,6.95,223,53.48,119,Search,16.01,1644105,20337,1481,1445,101843.17,Gaming
YT0024793,2025-08-27 08:32:24.541512,54.74,3101,94.42,374,Channel Page,6.96,741418,58123,1800,1561,638649.23,Comedy
YT0024794,2025-03-14 08:32:24.541512,33.81,1726,85.08,672,Suggested,21.63,574821,39392,5067,2602,275594.74,Vlog
YT0024795,2025-04-12 08:32:24.541512,15.04,635,70.37,536,Notifications,24.35,934124,7819,5285,2904,164769.09,Comedy
YT0024796,2025-11-05 08:32:24.541512,58.65,64,1.82,561,Search,14.57,279774,51338,6449,363,4973.76,Sports
YT0024797,2025-02-26 08:32:24.541512,24.26,1019,70.01,178,External,19.23,238027,83853,7631,1373,67374.86,Tech
YT0024798,2025-01-23 08:32:24.541512,19.33,42,3.62,284,Shorts Feed,26.69,1194400,41530,1537,1017,13934.67,Comedy
YT0024799,2025-08-06 08:32:24.541512,33.83,1199,59.07,594,Search,5.27,1491482,12866,534,2389,496746.37,Vlog
YT0024800,2025-08-16 08:32:24.541512,42.08,765,30.3,344,Suggested,11.31,320358,94718,71,696,68076.08,Gaming
YT0024801,2025-05-16 08:32:24.541512,13.02,316,40.45,510,Playlist,12.64,1328989,79726,2249,1749,116655.7,Education
YT0024802,2025-05-22 08:32:24.541512,32.39,913,46.98,541,Shorts Feed,7.06,1869311,81359,6951,1475,474078.04,Tech
YT0024803,2025-04-29 08:32:24.541512,25.32,139,9.15,674,Channel Page,28.74,1379221,79343,6661,1537,53253.26,Tech
YT0024804,2025-09-20 08:32:24.541512,38.8,1439,61.81,189,Shorts Feed,7.01,1185149,23547,2923,1345,473730.39,Gaming
YT0024805,2025-02-17 08:32:24.541512,15.59,667,71.31,444,Search,3.1,103223,34912,730,268,19124.93,Sports
YT0024806,2024-12-02 08:32:24.541512,36.24,2097,96.44,509,Suggested,19.19,1224518,64996,5886,305,713281.74,News
YT0024807,2024-12-06 08:32:24.541512,46.61,2174,77.74,200,Search,14.61,762205,95947,3724,1924,460287.13,Education
YT0024808,2025-10-24 08:32:24.541512,42.82,1810,70.45,71,Browse,22.27,183904,40032,5383,278,92462.84,Reacts
YT0024809,2025-10-09 08:32:24.541512,10.46,415,66.12,481,Suggested,5.75,492440,38985,5535,2309,56767.39,Reacts
YT0024810,2025-09-13 08:32:24.541512,20.78,566,45.4,537,External,19.77,1054497,81902,133,1737,165790.36,Education
YT0024811,2024-12-19 08:32:24.541512,54.68,1710,52.12,417,Channel Page,9.15,761892,56435,3001,1176,361898.7,Sports
YT0024812,2025-05-15 08:32:24.541512,10.17,565,92.59,477,Browse,0.69,468120,76074,6800,2265,73468.83,Sports
YT0024813,2025-11-10 08:32:24.541512,23.05,347,25.09,352,Browse,15.56,1221681,48709,526,282,117756.47,Vlog
YT0024814,2024-11-25 08:32:24.541512,28.32,468,27.54,109,Channel Page,11.19,1812553,29919,2583,826,235631.89,Music
YT0024815,2025-07-26 08:32:24.541512,57.06,1830,53.45,47,Notifications,8.59,1817085,18252,1443,2526,923684.88,Comedy
YT0024816,2025-01-15 08:32:24.541512,30.12,138,7.64,635,Shorts Feed,7.7,260300,98593,706,1689,9978.17,Sports
YT0024817,2025-08-18 08:32:24.541512,40.79,2181,89.11,383,Notifications,29.76,362819,41219,1111,302,219807.84,Reacts
YT0024818,2025-03-10 08:32:24.541512,28.09,57,3.38,108,Shorts Feed,7.27,804166,30474,434,1120,12732.63,Gaming
YT0024819,2025-07-02 08:32:24.541512,52.14,1636,52.3,397,External,3.53,1328124,94679,6612,776,603558.57,Reacts
YT0024820,2025-10-17 08:32:24.541512,11.65,485,69.38,312,Search,4.13,1989239,84363,6557,2507,267994.7,Music
YT0024821,2025-09-23 08:32:24.541512,39.45,1599,67.55,93,Channel Page,4.98,82326,95555,6589,2374,36566.46,Education
YT0024822,2025-02-21 08:32:24.541512,13.05,430,54.92,381,Browse,19.91,1418005,50244,2475,2477,169372.82,Music
YT0024823,2024-12-30 08:32:24.541512,46.11,78,2.82,403,Shorts Feed,20.1,1282807,54457,2914,857,27794.15,Comedy
YT0024824,2025-05-09 08:32:24.541512,3.55,68,31.92,93,External,16.69,1300309,83979,7196,1098,24561.39,Vlog
YT0024825,2025-11-04 08:32:24.541512,10.04,34,5.64,494,External,7.83,209752,34362,4660,100,1980.99,Sports
YT0024826,2025-02-02 08:32:24.541512,17.37,482,46.25,138,Channel Page,6.29,1619155,38393,1434,1209,216786.86,Vlog
YT0024827,2025-01-15 08:32:24.541512,30.34,1730,95.03,84,Shorts Feed,7.22,1472994,13804,7454,1029,707855.45,Music
YT0024828,2025-01-15 08:32:24.541512,34.87,1254,59.94,35,Shorts Feed,17.5,296681,42881,1957,2690,103343.88,Gaming
YT0024829,2025-02-22 08:32:24.541512,39.92,1112,46.43,172,Browse,23.22,335216,84672,1684,1908,103544.5,Comedy
YT0024830,2025-03-19 08:32:24.541512,4.43,117,44.02,361,Suggested,15.34,174254,61951,74,2430,5663.26,Gaming
YT0024831,2025-02-15 08:32:24.541512,3.55,11,5.16,390,Search,19.7,1256202,22631,2072,195,3838.4,Gaming
YT0024832,2025-11-12 08:32:24.541512,29.37,1490,84.55,615,Suggested,23.91,1473771,30632,7656,2906,609977.44,Gaming
YT0024833,2025-09-27 08:32:24.541512,55.03,2389,72.35,119,Browse,13.38,1820378,82187,7465,2034,1208023.07,Education
YT0024834,2025-02-13 08:32:24.541512,30.34,1137,62.46,525,Shorts Feed,27.45,1920441,52369,5809,2979,606539.28,Sports
YT0024835,2025-04-18 08:32:24.541512,21.37,181,14.12,3,Notifications,25.74,976985,56143,6721,973,49120.63,Sports
YT0024836,2024-12-16 08:32:24.541512,7.44,374,83.78,339,Shorts Feed,6.15,766043,46582,4677,751,79583.36,Gaming
YT0024837,2025-11-17 08:32:24.541512,20.11,276,22.87,281,Notifications,13.1,1051141,86400,268,2696,80587.48,Tech
YT0024838,2025-07-24 08:32:24.541512,50.76,466,15.3,254,Suggested,25.72,1796355,99190,6751,2702,232528.18,Comedy
YT0024839,2025-02-21 08:32:24.541512,45.88,2405,87.37,649,Suggested,9.78,1307534,60586,7222,1350,873505.35,Tech
YT0024840,2025-09-29 08:32:24.541512,41.19,539,21.81,280,External,11.43,971780,40737,1929,1824,145497.06,Vlog
YT0024841,2025-10-23 08:32:24.541512,52.4,2604,82.82,412,Search,7.65,26715,35326,4968,2367,19323.85,Comedy
YT0024842,2025-06-29 08:32:24.541512,19.45,154,13.2,619,Search,28.53,72329,55637,1842,2957,3094.07,Music
YT0024843,2025-07-21 08:32:24.541512,35.48,1181,55.48,695,Suggested,10.02,507602,95866,4503,1613,166521.66,Vlog
YT0024844,2025-03-30 08:32:24.541512,24.26,809,55.58,609,Search,26.35,499583,23467,5336,2240,112267.4,Vlog
YT0024845,2025-11-18 08:32:24.541512,17.29,362,34.89,66,Suggested,20.21,556590,91000,6581,1935,55968.22,Vlog
YT0024846,2025-07-06 08:32:24.541512,31.38,1296,68.83,620,Channel Page,13.09,1173781,96813,1001,2402,422561.16,Tech
YT0024847,2025-07-02 08:32:24.541512,33.86,1968,96.87,564,Channel Page,3.19,1387393,60299,7759,2153,758441.51,Sports
YT0024848,2025-06-26 08:32:24.541512,6.06,303,83.33,518,External,13.17,284957,75410,6897,1263,23983.88,Comedy
YT0024849,2025-10-07 08:32:24.541512,12.57,691,91.62,330,Search,4.5,400061,31231,5244,1676,76789.49,Music
YT0024850,2025-01-17 08:32:24.541512,22.2,1116,83.78,102,Channel Page,3.26,268784,24810,2226,2461,83323.04,News
YT0024851,2025-01-20 08:32:24.541512,22.79,203,14.85,190,Notifications,9.8,1886665,60928,3686,217,106386.94,News
YT0024852,2024-12-18 08:32:24.541512,26.67,1334,83.36,412,Channel Page,14.11,1568187,87837,3597,828,581100.4,Gaming
YT0024853,2025-09-07 08:32:24.541512,19.61,583,49.55,299,External,17.72,1657336,90171,6472,1056,268396.36,Education
YT0024854,2025-01-18 08:32:24.541512,28.05,1405,83.48,523,Shorts Feed,20.32,557066,82944,1480,2088,217410.48,Education
YT0024855,2025-09-03 08:32:24.541512,52.93,1131,35.61,7,Search,19.09,1263452,61380,7911,91,396934.5,News
YT0024856,2025-07-14 08:32:24.541512,47.4,1628,57.24,73,Search,18.0,1046805,2254,6377,856,473388.48,News
YT0024857,2024-12-26 08:32:24.541512,53.65,846,26.28,539,Channel Page,26.87,436928,4737,7969,591,102678.08,Reacts
YT0024858,2025-01-14 08:32:24.541512,36.18,1119,51.55,330,Search,8.59,1160821,41613,1339,1741,360821.86,Music
YT0024859,2025-06-16 08:32:24.541512,11.76,656,92.97,512,External,9.1,1209511,92435,1781,506,220399.78,Reacts
YT0024860,2025-06-11 08:32:24.541512,49.77,1306,43.73,558,Notifications,11.9,1769245,42474,5896,1469,641842.77,Gaming
YT0024861,2025-09-20 08:32:24.541512,59.44,2574,72.17,217,Browse,23.4,560733,26909,5345,2911,400924.1,Reacts
YT0024862,2025-02-06 08:32:24.541512,53.16,832,26.08,432,Shorts Feed,23.6,1973654,92941,7462,1108,456133.37,Tech
YT0024863,2025-10-05 08:32:24.541512,4.26,75,29.34,134,Shorts Feed,22.89,553046,78397,6807,2535,11521.79,Gaming
YT0024864,2025-10-30 08:32:24.541512,49.16,2632,89.23,431,Browse,6.69,768140,36437,300,1734,561595.69,Tech
YT0024865,2025-09-24 08:32:24.541512,37.12,1982,88.99,207,Suggested,6.64,1397616,57818,6930,2790,769465.25,Gaming
YT0024866,2025-10-16 08:32:24.541512,58.09,3425,98.27,103,Playlist,11.09,1955590,31691,3665,755,1860526.6,Reacts
YT0024867,2025-10-11 08:32:24.541512,48.0,444,15.42,190,Browse,7.66,580786,20892,4942,2843,71630.27,News
YT0024868,2025-07-28 08:32:24.541512,55.57,1476,44.27,235,Search,26.52,1402163,82197,6069,2286,574886.83,Tech
YT0024869,2025-02-20 08:32:24.541512,22.02,781,59.11,565,Search,3.09,1746761,11973,6349,1876,378950.09,Comedy
YT0024870,2025-08-29 08:32:24.541512,48.36,1013,34.91,35,Notifications,25.27,1355418,47332,4339,474,381399.56,Gaming
YT0024871,2025-08-30 08:32:24.541512,16.58,229,23.02,328,External,15.22,486164,4603,2461,1037,30925.43,Education
YT0024872,2025-08-25 08:32:24.541512,54.06,401,12.36,182,Playlist,9.8,1544217,5917,5670,2898,172008.62,Sports
YT0024873,2025-06-18 08:32:24.541512,50.35,1655,54.78,622,Playlist,11.14,922928,70284,3147,1302,424290.51,Comedy
YT0024874,2025-09-19 08:32:24.541512,53.54,461,14.35,78,Playlist,27.98,1076483,44260,3897,1943,137849.63,Comedy
YT0024875,2025-04-16 08:32:24.541512,39.09,1261,53.76,198,Search,20.32,1005414,73294,5714,2405,352174.18,Vlog
YT0024876,2025-04-29 08:32:24.541512,43.76,2031,77.35,668,Notifications,10.72,1285720,30297,2313,2287,725360.37,Vlog
YT0024877,2025-02-10 08:32:24.541512,41.06,1709,69.37,357,Shorts Feed,3.31,645087,62639,732,2903,306237.13,Vlog
YT0024878,2025-04-25 08:32:24.541512,12.32,144,19.48,339,Notifications,26.23,1861902,61804,5568,927,74476.08,Music
YT0024879,2025-03-01 08:32:24.541512,7.78,301,64.48,377,External,2.08,723861,33161,5581,1074,60522.82,News
YT0024880,2025-04-09 08:32:24.541512,9.01,458,84.72,2,External,2.67,1980433,95784,7792,2081,251955.09,Education
YT0024881,2025-09-09 08:32:24.541512,8.45,299,58.97,203,Shorts Feed,16.21,894179,87467,1695,1480,74266.53,Sports
YT0024882,2025-03-15 08:32:24.541512,17.14,938,91.21,22,Channel Page,3.77,1339318,16880,1790,2335,348966.75,Tech
YT0024883,2025-01-23 08:32:24.541512,39.49,761,32.12,693,Browse,28.34,1941735,92210,5963,649,410461.2,Comedy
YT0024884,2024-12-22 08:32:24.541512,31.94,473,24.68,383,Playlist,21.84,1097686,79739,4715,2249,144223.74,Music
YT0024885,2025-11-06 08:32:24.541512,50.28,2695,89.33,567,Shorts Feed,15.64,1229682,66172,5057,1686,920553.61,Tech
YT0024886,2024-11-19 08:32:24.541512,51.6,2583,83.43,330,Browse,22.48,902762,45563,7442,713,647731.74,Music
YT0024887,2025-05-04 08:32:24.541512,23.78,175,12.27,616,Suggested,10.27,897207,81433,5377,1439,43614.23,Reacts
YT0024888,2025-09-26 08:32:24.541512,59.68,556,15.53,604,External,14.02,1259854,70928,4113,1400,194577.45,Music
YT0024889,2025-05-23 08:32:24.541512,28.67,1005,58.42,579,Browse,21.63,542241,82898,6197,619,151375.61,Reacts
YT0024890,2025-09-12 08:32:24.541512,28.72,1687,97.9,128,Playlist,21.26,720950,8526,1008,106,337845.18,Reacts
YT0024891,2025-06-09 08:32:24.541512,49.82,918,30.71,162,External,17.37,1151425,1083,2111,920,293613.38,Sports
YT0024892,2025-04-22 08:32:24.541512,26.19,1143,72.74,552,Search,29.12,1923080,63709,6621,2370,610577.9,Music
YT0024893,2025-03-05 08:32:24.541512,51.32,2484,80.67,445,Notifications,10.82,1787546,65984,3618,1342,1233406.74,News
YT0024894,2025-08-27 08:32:24.541512,48.19,2674,92.48,641,Suggested,25.06,1510462,56285,2638,61,1121937.61,Reacts
YT0024895,2025-07-26 08:32:24.541512,12.55,145,19.26,578,Search,24.79,988940,50589,2851,2460,39832.31,Sports
